# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Genera Industrial
# Property: Genera Industrial GA4 - Dardock
# ----------------------------------------
# 
# All Users
# Start date: 20260101
# End date: 20260501
Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
/productos/cat/1,1,1,1,17,4,4,0
/productos/cat/106,1,1,1,14,5,4,0
/productos/cat/23,1,1,1,1,4,3,0
/productos/marc/1,1,1,1,0,1,1,0
/productos/sub/146,1,1,1,6,4,4,0
/productos/sub/147,1,1,1,0,3,3,0
/productos/sub/96,1,1,1,24,5,4,0
/products/Y2FsaWJyYW,1,1,1,0,3,3,0
/products/YWJyYXphZG,1,1,1,13,4,4,0
/products/abrazadera-hidraulica-placa-inf-a-soldar-ss,1,1,1,23,3,2,0
/products/abrazadera-hidraulica-placa-inf-extendida-ss,1,1,1,0,2,1,0
/products/adaptador-universal-rtd-fluke-719pro-y-fuse-721,1,1,1,3,3,2,0
/products/alarma-de-rele-electromecanica,1,1,1,5,5,4,0
/products/analizador-de-viol-analizador-de-vibraciones-de-3-cod-hd2070-k1,1,1,1,41,3,2,0
/products/analizador-y-sonometro-integrador-clase-1-hd2010uc-a-kit1,1,1,1,17,7,4,0
/products/anemometro-ultrasonico-de-3-ejes-aeolus-3,1,1,1,34,5,4,0
/products/arandela-teflon-3-8-para-sello-bspp,1,1,1,34,6,4,0
/products/barometro-de-precision-hd3114b,1,1,1,69,5,4,0
/products/bomba-de-presion,1,1,1,0,6,5,0
/products/bomba-de-prueba-de-baja-presion-100-psi-7-bar,1,1,1,11,5,4,0
/products/bomba-de-prueba-hidraulica-10-000-psi-690-bar,1,1,1,45,5,4,0
/products/brazos-de-servicios-para-salas-de-operaciones-prisma,1,1,1,2,5,4,0
/products/cable-drywell-hart-kit-de-interfaz-para-fluke-754-y-equipos-dry-well-micro-bath,1,1,1,5,4,2,0
/products/caja-alarma-rotarex-de-2-senales-220,1,1,1,234,3,2,0
/products/caja-de-valvula-para-gases-medicinales,1,1,1,104,7,4,0
/products/calefactor-de-1-4-nptf-bronce,1,1,1,0,3,1,0
/products/calentador-electrico-para-central-de-dioxido-de-carbono,1,1,1,63,5,4,0
/products/calibrador-automatico-de-presion-fluke-729,1,1,1,134,5,4,0
/products/calibrador-de-bucle,1,1,1,15,5,4,0
/products/calibrador-de-bucle-1,1,1,1,4,5,4,0
/products/cargador-eliminador-de-bateria-fluke-bc7240-para-75x,1,1,1,0,2,1,0
/products/central-de-gases-automatica-de-alto-flujo-300m3-h-multigas-serie-cen-in-300-bar-out-16-ba,1,1,1,4,4,4,0
/products/central-manifold-doble-manualrotarex-en-acero-inoxidablemodelo-cc283-presion-de-entrada230-ba,1,1,1,59,7,3,0
/products/certificado-de-calibracion-con-trazabilidad-a-fluke-nist-si-para-modelo-115,1,1,1,9,3,2,0
/products/certificado-de-calibracion-con-trazabilidad-a-fluke-nist-si-para-modelo-1623,1,1,1,26,5,4,0
/products/certificado-de-calibracion-con-trazabilidad-a-fluke-nist-si-para-modelo-175,1,1,1,112,3,2,0
/products/certificado-de-calibracion-con-trazabilidad-a-fluke-nist-si-para-modelo-179,1,1,1,14,3,1,0
/products/certificado-de-calibracion-con-trazabilidad-a-fluke-nist-si-para-modelo-434,1,1,1,20,5,4,0
/products/certificado-de-calibracion-con-trazabilidad-a-fluke-nist-si-para-modelo-ti90,1,1,1,10,4,2,0
/products/certificado-de-verificacion-certificada-con-trazabilidad-a-fluke-nist-si-para-modelo-amprobe-prm-6,1,1,1,20,3,2,0
/products/columna-cielitica-rotativa-fija-de-servicios,1,1,1,10,5,4,0
/products/compresor-reciprocante-arigmed-libre-de-aceite,1,1,1,0,2,1,0
/products/current-shunt,1,1,1,40,3,2,0
/products/fluke-700tc1,1,1,1,0,6,5,0
/products/housing-para-filtro-8010-de-1-4-nptf-3000-psi-w-temp-40-a-165º-f,1,1,1,0,4,3,0
/products/hpr-2xw-calefaccionado-por-vapor,1,1,1,10,3,1,0
/products/interruptor-de-flotador-simple-s50,1,1,1,47,7,4,0
/products/interruptor-de-flujo-flow-cm2k,1,1,1,17,5,4,0
/products/kit-de-cables-hart-drywell-control,1,1,1,5,3,2,0
/products/kit-de-calibracion-de-modulos-de-presion,1,1,1,6,3,2,0
/products/kit-flange-adaptador-para-valvula-de-diafragma-vlm,1,1,1,20,5,4,0
/products/manguera-premium-de-prueba-de-presion-metrica,1,1,1,95,3,2,0
/products/manometro-serie-inox-dn-160mm-6-inferior,1,1,1,5,5,4,0
/products/manometro-serie-todo-inox-dn-50mm-2,1,1,1,8,4,1,0
/products/manometro-serie-todo-inox-dn-50mm-2-posterior,1,1,1,3,3,2,0
/products/manometroserie-inox-bronce,1,1,1,14,3,2,0
/products/modulos-de-presion-diferencial-fluke-750p,1,1,1,111,8,4,0
/products/modulos-de-presion-manometrica-fluke-750p,1,1,1,0,4,3,0
/products/pluviometro-de-cubeta-basculante-hd2013,1,1,1,4,3,2,0
/products/presion-temepratura-rodulo-hd2114-2,1,1,1,1,5,4,0
/products/presostato-sensobar-vsv-f,1,1,1,16,4,2,0
/products/puesto-de-consumo-multigas-rotarex-serie-sls20-de-0-a-3-bar-3-8-gf-x-1-4-od-brcr,1,1,1,24,4,2,0
/products/racor-rapido-codo-union,1,1,1,36,5,4,0
/products/racor-rapido-te-macho-inferior-1,1,1,1,0,2,1,0
/products/racor-rapido-te-macho-lateral,1,1,1,0,4,3,0
/products/racor-rapido-union-codo,1,1,1,40,4,3,0
/products/racor-rapido-union-recta-1,1,1,1,40,5,4,0
/products/racor-rapido-union-recta-3,1,1,1,16,3,1,0
/products/racor-rapido-union-y-1,1,1,1,14,5,4,0
/products/racor-rapido-valvula-reguladora-de-paso-recto,1,1,1,11,5,4,0
/products/racor-rapido-valvula-reguladora-paso-angular-1,1,1,1,45,4,2,0
/products/radiometrica-temepratura-sonda-radiometrica-para-flujo-de-fodulo-serie-lppar03,1,1,1,5,5,4,0
/products/regulador-de-presion-de-dos-etapas-inlet-pressure-200-bar-outlet-pressure-10-bar-caudal-10nm-h,1,1,1,0,2,1,0
/products/regulador-de-presion-full-inox-para-gases-corrosivos-entrada-de-25-bar-362-salida-10-bar-145-psi,1,1,1,12,3,2,0
/products/regulador-de-presion-para-aplicaciones-de-baja-presion-y-alto-flujo-inlet-pressure-50-bar-outlet-pressure-8-caudal-150-nm3-h-conexion-1-4-nptf-disponible-para-montaje-a-placa,1,1,1,29,5,4,0
/products/repuesto-de-rueda-de-corte-para-cortatubo-inox,1,1,1,14,6,4,0
/products/salida-de-enchufe-roscado-diss-cga-v5-usa,1,1,1,8,5,4,0
/products/serie-aht520,1,1,1,4,4,3,0
/products/serie-ahv400,1,1,1,67,3,2,0
/products/serie-amc3200,1,1,1,8,3,1,0
/products/serie-amf301,1,1,1,15,5,2,0
/products/serie-apf810-1,1,1,1,6,6,2,0
/products/serie-apf860,1,1,1,0,4,1,0
/products/serie-apt9000,1,1,1,0,2,1,0
/products/serie-apt9500,1,1,1,0,2,1,0
/products/serie-auf790,1,1,1,5,4,2,0
/products/serie-avf250h,1,1,1,1,3,2,0
/products/serie-cbp-3-black-pressure-compacto,1,1,1,0,4,3,0
/products/serie-com-2b-manifold-crossover,1,1,1,263,6,4,0
/products/serie-cv-dos-etapas-calefaccionado-electricamente,1,1,1,44,6,5,0
/products/serie-cyl-20-dos-etapas-resistente-a-la-corrosion,1,1,1,7,3,2,0
/products/serie-dl-50,1,1,1,5,4,2,0
/products/serie-pr-11-ultra-sensible,1,1,1,18,5,4,0
/products/serie-pr-56-alta-presion-en-bronce,1,1,1,22,4,1,0
/products/serie-pr-57-alta-presion-resistencia-a-la-corrosion,1,1,1,3,5,4,0
/products/serie-spr-subatmosferico,1,1,1,6,5,4,0
/products/silenciador-regulador,1,1,1,130,4,2,0
/products/sistema-de-compresores-de-aire-de-instrumentos-reciprocante,1,1,1,0,4,3,0
/products/sonda-de-temperatura-industrial-gtf101-p,1,1,1,15,4,2,0
/products/sonda-retirada-para-el-721-y-719pro,1,1,1,82,4,3,0
/products/sondas-fotometricas-para-iluminancia-serie-lpphot03,1,1,1,8,3,2,0
/products/transmisor-de-caudal-flex-f,1,1,1,28,6,1,0
/products/transmisor-de-ph-mv-do9403t-r1,1,1,1,0,4,3,0
/products/transmisores-activos-de-sonda-intercambiables-serie-hd2817t,1,1,1,114,5,3,0
/products/transmisores-configurables-de-ph-o-mv-do9765t,1,1,1,4,5,4,0
/products/tubing-de-poliuretano-milimetrico-amarillo,1,1,1,62,5,2,0
/products/tubing-de-poliuretano-milimetrico-rojo,1,1,1,9,3,2,0
/products/tubos-pitot-tubos-pitot,1,1,1,612,5,4,0
/products/vacuometro-serie-inox-bronce-con-dn-50mm-2-inferior,1,1,1,18,4,2,0
/products/valvula-de-linea,1,1,1,12,7,4,0
/products/valvula-neumatica-manual-con-tirador,1,1,1,21,3,2,0
/servicios,1,1,1,0,3,3,0
