# ----------------------------------------
# Página de destino: Página de destino
# Account: Cuenta de Google Ads
# Property: www.cosasnuestras.cl - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20260101
# End date: 20260501
Landing page,Average engagement time per active user,Bounce rate,Sessions,Event count,Add to carts,Checkouts,Ecommerce purchases,Session key event rate,Total revenue
/pages/recompensas,70.55555555555556,1,9,82,1,0,0,0.1111111111111111,0
/products/cormillot-dulcor-mermelada-arandanos-light-frasco-x-390-grs-copia,40.666666666666664,1,18,82,0,0,0,0,0
/collections/yerba-mate/products/yerba-mate-union-suave-500-gr,103,0.5,2,81,0,0,0,0,0
/collections/kits-despacho-gratis-region-metropolitana,23.434782608695652,1,23,80,0,0,0,0,0
/collections/mate/products/juego-de-mate-de-acero-inoxidable-kit-de-3-piezas-cosas-nuestras-simil-madera,104.2,1,5,80,0,0,0,0,0
/collections/kit-y-set-de-mate/products/set-completo-bolso-mate-acero-termo-bombilla-y-cepillo,49.45454545454545,1,13,79,1,2,0,0.23076923076923078,0
/products/mate-imperial-hojas-cafe,96.57142857142857,1,7,79,0,0,0,0,0
/products/mate-calabaza-brasilero-ii,84,1,7,77,2,0,0,0.14285714285714285,0
/categoria/el-club-del-mate/yerbera,1.608695652173913,1,46,76,0,0,0,0,0
/collections/bolso-matero/products/bolso-matero-negro-marron,80.2,0.9090909090909091,11,76,1,4,1,0.2727272727272727,24990.000074
/collections/termos/products/termo-mate-system-rojo-1-2-l-acero-inoxidable-copia,571,1,1,76,3,1,0,1,0
/products/mate-sabio-futbol-oficial-san-lorenzo,18.8125,1,16,76,0,0,0,0,0
/collections/ofertas/products/yerba-mate-cachamate-compuesta-clasica-500grs,36.1875,1,16,74,0,0,0,0,0
/account,84,1,7,73,5,0,0,0.14285714285714285,0
/products/mate-vidrio-copa-arpillera-virola,43.642857142857146,1,14,73,0,0,0,0,0
/products/yerba-mate-la-merced-campo-sur-500gr,30.428571428571427,1,14,73,3,0,0,0.07142857142857142,0
/products/kit-argento-satur-con-havanna,150.66666666666666,1,3,71,6,0,0,0.6666666666666666,0
/checkouts/cn/hWN9h9rhJ9i7IPqPiNYaaq6U/es-cl,752,0,1,70,2,2,0,1,0
/blogs/mate-con-amigos/como-saber-si-la-yerba-mate-es-de-buena-calidad,67.21428571428571,0.9333333333333333,30,69,0,0,0,0,0
/producto/promocion-1-mate-con-bombilla-1-yerba-mate-barbacua,45.75,1,9,69,4,0,0,0.2222222222222222,0
/products/asadera-para-aves,7.285714285714286,1,21,69,0,0,0,0,0
/products/mix-8-alfajores-cachafaz,16.61111111111111,1,19,69,0,0,0,0,0
/products/set-completo-bolso-matero-mate-sabio-termo-1l-kit-premium-copia,20.928571428571427,1,14,69,0,0,0,0,0
/collections/mate-para-aventureros/products/set-matero-acero-inox-con-mate-y-bombilla-blanco,192,1,2,67,0,0,0,0,0
/collections/termos/products/set-completo-bolso-matero-mate-sabio-termo-1-3l-envio-gratis-en-santiago-provincia-copia,55.22222222222222,1,9,67,0,0,0,0,0
/csns,2.25,1,36,66,0,0,0,0,0
/categoria/dulces-galletas-chocolates/cafe,2,1,42,65,0,0,0,0,0
/products/caja-mayorista-12-bombillas-acero-inoxidable-pala-pico-de-loro-larga,10.117647058823529,1,18,64,0,1,0,0.05555555555555555,0
/color/rosado,1.564102564102564,1,39,63,0,0,0,0,0
/collections/bolso-matero/products/mochila-matera-negra,39.6,0.9230769230769231,13,62,0,0,0,0,0
/marca/yerbas-canjeables-cupon,1.6341463414634145,1,41,62,0,0,0,0,0
/producto/alfajor-de-arroz-relleno-dulce-leche-cubierto-de-chocolate-semi-amargo,59.142857142857146,0.875,8,62,0,0,0,0,0
/checkouts/ac/hWNAgpk3bvEE18WazjizoHgI/es-cl/stock-problems,340,0,1,61,2,3,1,1,19989.99998
/collections/bolso-matero/products/portatermo-tela-oxford-doble-compartimiento,133,0.8571428571428571,7,61,0,0,0,0,0
/products/termo-mate-system-rojo-1-2-l-acero-inoxidable-copia,18.8,1,10,61,0,0,0,0,0
/categoria/el-club-del-mate/mate/page/3,1.7222222222222223,1,36,60,0,0,0,0,0
/collections/el-club-del-mate/products/termo-mate-todo-en-uno-1-3-l-negro,140.33333333333334,1,3,60,0,6,0,0.6666666666666666,0
/collections/mate/products/juego-de-mate-de-acero-inoxidable-kit-de-3-piezas-bocon,49,0.7333333333333333,15,60,1,0,0,0.06666666666666667,0
/marca/cachamate,1.625,1,40,60,0,0,0,0,0
/checkouts/cn/hWN7LIeEbjh8fmu989ECyd06/es-cl,441,0,1,59,0,2,0,1,0
/products/kit-club-atletico-independiente,42.90909090909091,1,11,59,0,0,0,0,0
/products/termo-luminox-argentina-seleccion-mundial-2022,89.66666666666667,1,3,59,1,1,0,0.3333333333333333,0
/categoria/dulces-galletas-chocolates/chocolates-y-golosinas,1.4,1,35,57,0,0,0,0,0
/marca/el-buen-pastor,1.5151515151515151,1,33,57,0,0,0,0,0
/collections/panaderia-y-galletas/products/caja-bizcochos-don-satur-dulces-x30,706,1,2,56,2,1,0,1,0
/collections/mate-2,303,1,2,55,0,0,0,0,0
/collections/termos/products/termo-mate-todo-en-uno-1-3-l-rosa-pastel,96.75,1,4,55,2,1,0,0.25,0
/products/bolso-matero-de-tela-gris,28.8,1,10,54,0,0,0,0,0
/collections/termos-y-portatermos/products/bolso-matero-negro-marron,27.166666666666668,0.9230769230769231,13,53,0,0,0,0,0
/marca/arcor,2.533333333333333,1,30,53,0,0,0,0,0
/producto/yerba-mate-verdeflor-sabor-menta-y-jengibre,137.25,1,4,53,0,2,0,0.25,0
/products/mate-vidrio-eco-cuero-mandala-con-bombila-y-cepillo,24.1,1,10,53,0,0,0,0,0
/checkouts/ac/hWNAslTOCm8NR9Ue4Lt58F9e/es-cl,247,0,1,52,2,1,0,1,0
/collections/panaderia-y-galletas/products/bizcohos-dulces-don-satur-200grs,366.5,1,2,52,2,1,1,0.5,15575.999891
/products/mate-de-acero-inoxidable-simil-madera-alta-resistencia-y-doble-capa-termica-copia,35.375,0.9090909090909091,11,52,0,0,0,0,0
/products/mate-camionero-cafe-cosas-nuestras,26.428571428571427,1,15,51,0,0,0,0,0
/products/portatermo-tela-oxford-gris-claro,29.818181818181817,0.8181818181818182,11,51,0,0,0,0,0
/marca/compuesta,1.903225806451613,1,31,50,0,0,0,0,0
/marca/yerba-argentina,1.6551724137931034,1,29,50,0,0,0,0,0
/products/luminox-cosas-nuestras-mate-sabio,101.75,1,4,50,0,0,0,0,0
/collections/dulces-y-condimentos/products/dulce-batata-vainilla-500grs-esnaola,17.2,1,10,49,0,0,0,0,0
/producto/yerba-mate-despalada-curitibana-clasica-500grs,1.7272727272727273,1,33,49,0,0,0,0,0
/products/kit-caja-argento-2024,25.166666666666668,1,9,49,0,0,0,0,0
/categoria/kits-despacho-gratis-comunas-de-stgo-provincia,1.5161290322580645,1,31,48,0,0,0,0,0
/checkouts/cn/hWN7ghVn8qrtj80EDKLJccIk/es-cl,484,0,1,48,0,4,0,1,0
/products/kit-latas-lentes,16.714285714285715,1,14,48,0,0,0,0,0
/products/mate-sabio-bocha-3x15990,80,1,6,48,0,0,0,0,0
/blogs/mate-con-amigos/mate-calabaza-vidrio-plastico,31.956521739130434,1,24,46,0,0,0,0,0
/marca/lumilagro,1.3,1,30,46,0,0,0,0,0
/checkouts/ac/hWNBFuA2GzcGmDUjr8lsCTas/es-cl,371,0.5,2,45,2,2,0,0.5,0
/checkouts/cn/hWN9Ukb7j5MBhyzIkYYk0xCE/es-cl,128,0,2,45,0,3,0,1,0
/collections/mate-para-aventureros/products/mochila-matera-gris,161.25,1,4,45,1,0,0,0.25,0
/collections/mate/products/mate-vidrio-camionero-goma-eva,78,1,5,45,2,2,1,0.4,11990.000131
/marca/havanna,1.5714285714285714,1,28,44,0,0,0,0,0
/account/reset/8067615424793/0d391d5e3220e77817a9d048e03cd4b5-1770324240,189,1,2,43,1,0,0,0.5,0
/categoria/el-club-del-mate/page/2,1.4444444444444444,1,27,43,0,0,0,0,0
/marca/cbse,1.2692307692307692,1,26,43,0,0,0,0,0
/products/kit-molina-campos-mateada,38.5,1,12,43,0,0,0,0,0
/account/reset/8067705110809/20d068ae82f8a5256eebf87934edca6b-1775701004,230,1,1,42,3,0,0,1,0
/blogs/mate-con-amigos/las-leyendas-de-la-yerba-mate,51.17391304347826,1,23,42,0,0,0,0,0
/products/cafe-cabrales-capsulas-lungo-12x7g,9.8,1,10,42,0,0,0,0,0
/products/mate-acero-inoxidable-rosamonte,3.6,1,19,42,0,0,0,0,0
/blogs/recetas-nuestras/la-historia-del-alfajor,40.095238095238095,1,22,41,0,0,0,0,0
/checkouts/cn/hWNB5nyGss0sviCRjSTYwVYQ/es-cl,427,0,1,41,0,1,0,1,0
/marca/cruz-de-malta,2,1,24,41,0,0,0,0,0
/products/kit-latas-yerberas-cafes,12.6,1,10,41,0,0,0,0,0
/products/lata-cosas-nuestras-cafe-claro-alta,263.5,1,2,41,0,0,0,0,0
/products/mate-de-calabaza-con-virola-de-aluminio-negro-cosas-nuestras,12.727272727272727,1,11,41,0,0,0,0,0
/categoria/dulces-galletas-chocolates/panaderia-y-galletas,1.56,1,25,40,0,0,0,0,0
/collections/truco,1.4166666666666667,1,24,40,0,0,0,0,0
/marca/bagley,1.7083333333333333,1,24,40,0,0,0,0,0
/products/cepillo-limpiador-de-mate,5.928571428571429,1,14,40,0,0,0,0,0
/categoria/nuestros-clasicos/latas,2.4545454545454546,1,22,39,0,0,0,0,0
/collections/liquidacion-de-bodega,1.9545454545454546,1,22,39,0,0,0,0,0
/collections/snacks-salados,1.5416666666666667,1,24,39,0,0,0,0,0
/collections/tablas,1.5454545454545454,1,22,39,0,0,0,0,0
/marca/clasica,1.2916666666666667,1,24,39,0,0,0,0,0
/categoria/el-club-del-mate/mate/page/2,2.090909090909091,1,22,38,0,0,0,0,0
/checkouts/cn/hWN8L5AzHgUzT6j8f9DQTU70/es-cl,125,0,4,38,0,6,0,1,0
/marca/te-mate-cocido,1.391304347826087,1,23,38,0,0,0,0,0
/products/dulce-de-leche-cachafaz-450gr,1.5333333333333334,1,15,38,0,0,0,0,0
/products/mate-camionero-vidrio-vaqueta,221,1,1,38,0,0,0,0,0
/blogs/uncategorized/polvo-de-la-yerba-mate,66.71428571428571,1,9,37,0,2,0,0.1111111111111111,0
/products/mate-calabaza-brasilero-corona,37.57142857142857,1,7,37,0,0,0,0,0
/products/mermelada-dulcor-de-naranja-x-454-gr,13.090909090909092,1,11,37,0,0,0,0,0
/checkouts/cn/hWNB4JZvHZSYEBWq79XMRujK/es-cl,380,0,1,36,0,1,1,1,24990.000422
/collections/bolso-matero/products/bolso-matero-cafe-mate-de-regalo-bombilla-y-cepillo-de-regalo-copia,21.4,0.8,5,36,0,1,0,0.2,0
/categoria/dulces-galletas-chocolates,2.05,1,20,35,0,0,0,0,0
/checkouts/cn/hWN9QZClDlbGnwRILab04oZ0/es-cl/stock-problems,383,0,1,35,0,1,1,1,22409.999715
/collections/el-club-del-mate/products/set-matero-acero-inox-con-mate-y-bombilla-blanco,63,0.6666666666666666,3,35,0,1,0,0.3333333333333333,0
/collections/el-kiosco/products/dulce-batata-vainilla-500grs-esnaola,82.2,1,5,35,1,1,1,0.2,16936.00018
/marca/muy-suave,1.608695652173913,1,23,35,0,0,0,0,0
/marca/pajarito,1.2608695652173914,1,23,35,0,0,0,0,0
/marca/pipore,1.6363636363636365,1,22,35,0,0,0,0,0
/marca/suave,1.8636363636363635,1,22,35,0,0,0,0,0
/productos/page/2,1.4761904761904763,1,21,35,0,0,0,0,0
/categoria/dulces-galletas-chocolates/dulces,1.5454545454545454,1,22,34,0,0,0,0,0
/collections/yerba-mate/products/yerbas-mate-taragui-dsepalada-500gr,427,1,1,34,1,2,0,1,0
/marca/despalada,2,1,18,34,0,0,0,0,0
/marca/jovifel,1.8,1,20,34,0,0,0,0,0
/marca/regalo-para-papa,1.4761904761904763,1,21,34,0,0,0,0,0
/account/reset/8067475374361/8291673b91805078d50d50667baa5c48-1774406113,147.5,1,2,33,7,1,1,0.5,34129.999539
/checkouts/cn/hWN7NKNeHnopsjTDNIkFg3nu/es-cl,149,0,1,33,0,5,0,1,0
/collections/termos/products/termo-mate-system-naranjo-cobre-1-2-l-acero-inoxidable-copia,109,1,7,33,0,0,0,0,0
/collections/uncategorized,2.1578947368421053,1,19,33,0,0,0,0,0
/marca/yerba-paraguaya,1.2222222222222223,1,18,33,0,0,0,0,0
/products/kit-rojo-bolso-mate-sabio-mate-sabio-con-bombilla,17.5,1,12,33,0,0,0,0,0
/collections/mate/products/mate-terraza-negro,3.7777777777777777,1,12,32,0,0,0,0,0
/collections/mate/products/mate-vidrio-copa-eco-cuero,242.33333333333334,0.6666666666666666,3,32,0,2,1,0.3333333333333333,8289.999752
/marca/la-merced,1.3,1,20,32,0,0,0,0,0
/marca/molienda-tipo-uruguaya,1.619047619047619,1,21,32,0,0,0,0,0
/marca/yuspe,1.0476190476190477,1,21,32,0,0,0,0,0
/products/vaso-de-acero-inoxidable-con-aislamiento-de-doble-pared-de-880-ml,16.666666666666668,1,10,32,2,1,0,0.1,0
/products/yerba-mate-cachamate-naranja-suave-500grs,51.2,1,5,32,1,0,0,0.2,0
/checkouts/ac/hWN92o0OpCCivyK3IC6OZS3m/es-cl,263,0,1,31,0,2,1,1,18590.999925
/marca/manfrey,1.5625,1,16,31,0,0,0,0,0
/products/juego-de-mate-de-acero-inoxidable-kit-de-3-piezas-cosas-nuestras-vaso-copia,8.272727272727273,1,11,31,0,0,0,0,0
/checkouts/cn/hWNAe34DSkY3RpYvjc5RK6lN/es-cl,442,0,2,30,2,7,0,1,0
/collections/termos/products/termo-mate-todo-en-uno-1-3-l-blanco,265,1,2,30,0,2,0,0.5,0
/marca/kraus,0.8095238095238095,1,21,30,0,0,0,0,0
/marca/union,2,1,19,30,0,0,0,0,0
/marca/verdeflor,1.3888888888888888,1,18,30,0,0,0,0,0
/account/addresses,244,1,1,29,1,1,0,1,0
/checkouts/cn/hWN8ovT9i44Y0pT8eBgWYx6o/es-cl,128,0,3,29,0,4,0,1,0
/checkouts/cn/hWNBOahtJdVEQh4sRHiTHsNG/es-cl,100,0,1,29,0,1,0,1,0
/collections/cyber-day/products/bizcochos-salados-don-satur-200grs,16.75,1,4,29,0,0,0,0,0
/collections/yerba-mate/products/yerba-mate-cbse-hierbas-serranas-500grs,43,1,2,29,0,0,0,0,0
/checkouts/cn/hWN8z5hu6Gm31wHy1SzrWnfW/es-cl,103,0,1,28,0,2,0,1,0
/marca/equilibrada,1.7777777777777777,1,18,28,0,0,0,0,0
/marca/rancho-del-asador,1,1,18,28,0,0,0,0,0
/marca/reiverde,1.6666666666666667,1,18,28,0,0,0,0,0
/products/cormillot-mermelada-dulcor-de-naranja-x-454-gr-copia,16.75,0.875,8,28,0,0,0,0,0
/categoria/el-club-del-mate/page/4,2.125,1,16,27,0,0,0,0,0
/categoria/el-club-del-mate/page/8,1.2666666666666666,1,15,27,0,0,0,0,0
/categoria/el-club-del-mate/termos/page/3,1,1,19,27,0,0,0,0,0
/categoria/nuestros-clasicos/banderas,1.6666666666666667,1,15,27,0,0,0,0,0
/checkouts/cn/hWNB5xZX7aeZy9IGUOGiW1wo/es-cl,558,0,1,27,1,1,0,1,0
/collections/ofertas-cyber-y-mas,1.7333333333333334,1,15,27,0,0,0,0,0
/marca/muy-intensa,1.2666666666666666,1,15,27,0,0,0,0,0
/marca/vanoli,1,1,17,27,0,0,0,0,0
/producto/termo-lumilagro-river-plate,2.0625,1,16,27,0,0,0,0,0
/blogs/recetas-nuestras/en-verano-tambien-se-toma-mate,88.27272727272727,1,12,26,0,0,0,0,0
/collections/dulces-y-condimentos/products/cormillot-mermelada-dulcor-de-higo-x-454-gr,157,0,1,26,0,0,0,0,0
/collections/termos-y-portatermos/products/portatermo-compartimiento-gris-oscuro,104,0,1,26,0,0,0,0,0
/marca/amanda,1.8235294117647058,1,17,26,0,0,0,0,0
/marca/cachafaz,6,1,12,26,0,0,0,0,0
/blogs/recetas-nuestras/mate-terere-y-las-mejores-recetas-adelgazantes-para-refrescar-el-verano,33.18181818181818,1,11,25,0,0,0,0,0
/checkouts/cn/hWN77THL8d1MKqGgvfxtT5bG/es-cl/stock-problems,210,0,1,25,1,1,1,1,28882.999774
/checkouts/cn/hWN81l9Q0xZ3zmzNlv09TIDi/es-cl,206,0,1,25,0,3,1,1,22990.000362
/checkouts/cn/hWN8WekhaCFGQpQrsRTNnFNi/es-cl,41,0,3,25,0,4,0,1,0
/collections/bolso-matero/products/bolso-matero-bordo-premium-mate-de-regalo-bombilla-y-cepillo-de-regalo,11.5,1,4,25,2,0,0,0.25,0
/collections/bolso-matero/products/set-matero-verde-musgo-copia,7.6,1,5,25,0,0,0,0,0
/collections/mate/products/mate-de-acero-inoxidable-marmolado-blanco-copia-1,10.2,1,6,25,1,0,0,0.16666666666666666,0
/collections/novedades/products/set-matero-todo-en-uno-mate-bocha,291,0,1,25,2,1,1,1,14990.000372
/products/mate-imperial-cafe-bombilla-pico-loro,4.444444444444445,1,9,25,0,0,0,0,0
/collections/para-el-hogar,1.1333333333333333,1,15,24,0,0,0,0,0
/marca/aguantadora,1.2142857142857142,1,14,24,0,0,0,0,0
/marca/felfort,1.4,1,15,24,0,0,0,0,0
/account/reset/8067621716249/878ef1914129df7f75daa2f363712de8-1777344818,372,1,1,23,0,0,0,0,0
/blogs/recetas-nuestras/pan-dulce-paneton-pan-pascua-historia,6.1,1,10,23,0,0,0,0,0
/categoria/el-club-del-mate/page/10,5.555555555555555,1,9,23,0,0,0,0,0
/categoria/el-kiosco/alfajores-chile,1.0714285714285714,1,14,23,0,0,0,0,0
/checkouts/cn/hWN8yZBTuLZ2b4VDoYDRWFXu/es-cl,74,0,2,23,0,3,1,1,46980.00027
/collections,9.5,1,6,23,0,0,0,0,0
/collections/cyber-days/products/set-matero-acero-inox-con-mate-y-bombilla-negro,75,1,4,23,1,0,0,0.25,0
/collections/kit-y-set-de-mate/products/set-completo-bolso-matero-mate-sabio-termo-1-3l-envio-gratis-en-santiago-provincia-copia,6.666666666666667,1,7,23,0,0,0,0,0
/collections/novedades/products/bolso-matero-gris-oscuro-premium-mate-de-regalo-bombilla-y-cepillo-de-regalo,17,1,5,23,0,0,0,0,0
/marca/intensa-equilibrada,1.6428571428571428,1,14,23,0,0,0,0,0
/marca/liquidacion-de-bodega,1.3846153846153846,1,13,23,0,0,0,0,0
/marca/rosamonte,1.9375,1,16,23,0,0,0,0,0
/products/yerba-mate-sinceridad-limon-500grs,2,1,13,23,0,0,0,0,0
/categoria/ofertas-cyber-2022,1.2307692307692308,1,13,22,0,0,0,0,0
/categoria/proximamente,0.8333333333333334,1,12,22,0,0,0,0,0
/checkouts/ac/hWN73Bc7S7yaO8wPgACS198s/es-cl,57.666666666666664,0.6,5,22,0,0,1,0.2,19542.000082
/collections/yerba-mate/products/yerba-mate-el-buen-pastor-menta-boldo-500grs,403,1,1,22,1,1,1,1,9180.000161
/products/caja-mayorista-12-bombillas-tambor-uruguayo,0.75,1,8,22,0,0,0,0,0
/categoria/dulces-galletas-chocolates/galleteras,2,1,12,21,0,0,0,0,0
/collections/coleccion-premium/products/mochila-matera-negra,27.75,1,4,21,0,0,0,0,0
/categoria/el-club-del-mate/page/6,1.4166666666666667,1,12,20,0,0,0,0,0
/checkouts/cn/hWN6YpR6f1rKMKCeceYHVayI/es-cl,231,0,1,20,0,3,1,1,46979.999877
/collections/yerba-mate/products/yerba-mate-pajarito-tradicional-500-grs,249,1,1,20,2,2,1,1,19959.999857
/marca/colon,1.6153846153846154,1,13,20,0,0,0,0,0
/marca/entre-dos,1.75,1,12,20,0,0,0,0,0
/marca/molienda-tipo-brasil,2,1,12,20,0,0,0,0,0
/products/bolso-matero-de-tela-cafe-claro,65,1,3,20,0,0,0,0,0
/products/termo-lumilagro-luminox,1.5,1,10,20,0,0,0,0,0
/blogs/mate-con-amigos/mujer-y-el-mate,12.1,1,11,19,0,0,0,0,0
/collections/coleccion-premium/products/set-matero-acero-inox-con-mate-y-bombilla-negro,14.5,1,2,19,0,0,0,0,0
/collections/termos/products/termo-mate-system-negro-1-2-l-acero-inoxidable-copia,20.75,1,4,19,0,0,0,0,0
/collections/yerba-mate/products/yerba-mate-la-merced-monte-500gr,50,0,1,19,1,0,0,1,0
/marca/windy,2.5454545454545454,1,11,19,0,0,0,0,0
/products/dulce-de-leche-manfrey-clasico-1kg,1.3636363636363635,1,11,19,0,0,0,0,0
/products/kit-luminox-argentina,2.4,1,10,19,0,0,0,0,0
/categoria/el-club-del-mate/page/3,1.75,1,12,18,0,0,0,0,0
/checkouts/ac/hWN7o4t2bL0zwJKdYBevxrFK/es-cl,68,0.75,4,18,0,0,0,0,0
/checkouts/cn/hWN703b8ql4TVfLzrMaJM2So/es-cl,30,0,1,18,0,3,1,1,19989.999737
/checkouts/cn/hWNAU82AlPOqfvLD3hTJ03H8/es-cl/thank-you,331,0,1,18,0,0,0,0,0
/collections/coleccion-premium/products/set-completo-bolso-mate-simil-madera-termo-bombilla-y-cepillo-copy-1,22.666666666666668,1,4,18,0,0,0,0,0
/marca/esnaola,1.3333333333333333,1,12,18,0,0,0,0,0
/marca/mani-king,2,1,11,18,0,0,0,0,0
/marca/taragui,1.0833333333333333,1,12,18,0,0,0,0,0
/producto/yerbas-mate-taragui-clasica-250-gr,1.7,1,10,18,0,0,0,0,0
/products/caja-mayorista-12-bombillas-tambor-larga,10.142857142857142,1,7,18,0,0,0,0,0
/products/kit-matero-chile-paisaje-pequeno,2.2,1,10,18,0,0,0,0,0
/products/termo-lumilagro-luminox-cosas-nuestras,1.5,1,12,18,0,0,0,0,0
/products/yerba-mate-mananita-500grs,1.375,1,8,18,0,0,0,0,0
/checkouts/ac/hWN74ky9xrqicnjQJSzjQZ2Q/es-cl,349,0,1,17,0,0,0,0,0
/checkouts/ac/hWN77EsWpUJv1gRDTe8OtQ5S/es-cl,1.4,0.8,5,17,0,0,0,0,0
/collections/mate/products/mate-de-acero-inoxidable-simil-madera-alta-resistencia-y-doble-capa-termica-copia,6.25,1,8,17,0,0,0,0,0
/collections/mate/products/set-matero-acero-inoxidable,209,0.5,2,17,0,0,0,0,0
/collections/types,17.5,1,2,17,0,0,0,0,0
/marca/sinceridad,1.4,1,10,17,0,0,0,0,0
/producto/bocaditos-cabsha,2,1,9,17,0,0,0,0,0
/producto/chimichurri-picante-vanoli,1.5,1,10,17,0,0,0,0,0
/producto/plato-madera-40x20-cm,1.0833333333333333,1,12,17,0,0,0,0,0
/blogs/uncategorized,0.3333333333333333,1,12,16,0,0,0,0,0
/blogs/uncategorized/pastelitos-de-dulce-de-batata-al-horno,35.375,1,8,16,0,0,0,0,0
/checkouts/cn/hWNB9ctEyksUmnHZRwDSpKD4/es-cl,51,0,1,16,0,1,0,1,0
/collections/cyber-days/products/bizcochos-salados-don-satur-200grs,37,1,2,16,0,1,0,0.5,0
/collections/mate/products/mate-de-acero-inoxidable-marmolado-blanco-copia,39,1,4,16,2,0,0,0.25,0
/color/negro,1.4,1,10,16,0,0,0,0,0
/marca/dulcor,1.5555555555555556,1,9,16,0,0,0,0,0
/producto/dulce-batata-chocolate-lata-700gr,1.7777777777777777,1,9,16,0,0,0,0,0
/producto/galleton-vegano-pina-naranja-50-gr-kookie-cat,1.625,1,8,16,0,0,0,0,0
/products/termo-lumilagro-aniversario,1.6666666666666667,1,9,16,0,0,0,0,0
/blogs/recetas-nuestras/recetas-de-empanadas,46.75,1,8,15,0,0,0,0,0
/categoria/el-club-del-mate/page/9,0.875,1,8,15,0,0,0,0,0
/checkouts/cn/hWN8f8ZbakEHJ3vyVUWHG61S/es-cl/stock-problems,33,0,1,15,0,3,0,1,0
/checkouts/cn/hWN9cNYGFCUn6X4lKw5Q5OcM/es-cl,46,0,1,15,0,2,1,1,19989.999711
/checkouts/cn/hWN9jWHbmsNSbW5lY1wmlCcM/es-cl,62,0,2,15,1,2,0,1,0
/collections/coleccion-premium/products/portatermo-tela-oxford-gris-oscuro,91,1,1,15,0,0,0,0,0
/collections/mate-para-aventureros/products/juego-de-mate-de-acero-inoxidable-kit-de-3-piezas-cosas-nuestras-vaso-copia,43,1,1,15,0,0,0,0,0
/collections/mate/products/mate-sabio-bocha,2.4,1,6,15,0,0,0,0,0
/collections/seleccion-de-primavera/products/termo-mate-todo-en-uno-1-3-l-negro,82,1,1,15,0,0,0,0,0
/color/rojo,1.375,1,8,15,0,0,0,0,0
/marca/cabrales,1.7777777777777777,1,9,15,0,0,0,0,0
/marca/lulemuu,2.5,1,8,15,0,0,0,0,0
/producto/alfajores-havanna-chocolate,1.1111111111111112,1,9,15,0,0,0,0,0
/productos/page/22,1.75,1,8,15,0,0,0,0,0
/products/caja-bizcochos-don-satur-salados-x30,31.666666666666668,1,3,15,0,0,0,0,0
/products/kit-racing-club,2,1,10,15,0,0,0,0,0
/products/mate-imperial-flor-de-liz-cafe,110,1,1,15,0,0,0,0,0
/categoria/el-club-del-mate/termos/page/2,0.6,1,10,14,0,0,0,0,0
/categoria/nuestros-clasicos/decoracion,1.6,1,10,14,0,0,0,0,0
/checkouts/ac/hWN7gskQHcC9Z5YoqIflDxoI/es-cl,0,1,5,14,0,0,0,0,0
/checkouts/cn/hWN7GzC77NK1MnfeTGj0FPHO/es-cl,54,0,1,14,0,2,0,1,0
/checkouts/cn/hWNAiBzxWImo6qeNyqQUwWiA/es-cl,17,0,1,14,0,1,0,1,0
/checkouts/cn/hWNAzl0QbxFYrf9SeP0TQofC/es-cl,48,0,2,14,0,2,0,1,0
/checkouts/cn/hWNBFuA2GzcGmDUjr8lsCTas/es-cl,109,0,1,14,0,2,0,1,0
/checkouts/cn/hWNBGVKI9uHzGamGXcViOPhK/es-cl,9,0,1,14,0,3,0,1,0
/collections/guia-de-regalos-de-cosas-nuestras-hasta-29990/products/bolso-matero-gris-oscuro-premium-mate-de-regalo-bombilla-y-cepillo-de-regalo,41,1,3,14,0,0,0,0,0
/collections/mate/products/juego-de-mate-de-acero-inoxidable-kit-de-3-piezas,277.6666666666667,0.6666666666666666,3,14,0,0,0,0,0
/collections/termos-y-portatermos/products/mochila-matera-gris,1.4,1,5,14,0,0,0,0,0
/marca/canarias,1.375,1,8,14,0,0,0,0,0
/producto/cachamate-naranja-suave-500gr,1.5,1,6,14,0,0,0,0,0
/producto/galleton-organico-rookies-damasco-vainilla-40gr,2,1,8,14,0,0,0,0,0
/producto/lata-flores-negra-rectangular-baja,1.625,1,8,14,0,0,0,0,0
/products/termo-lumilagro-san-lorenzo,4.75,1,4,14,0,0,0,0,0
/checkouts/cn/hWN8Fc6wkPF8OC7XNkTBW2GA/es-cl,58,0,1,13,0,2,1,1,25990.000408
/checkouts/cn/hWN8rPlGDfq87X8tT5zqYkSo/es-cl,52,0,1,13,0,1,1,1,19989.999966
/checkouts/cn/hWNB1B4i8MLnLZ8md3yQCnsg/es-cl,121,0,1,13,0,1,0,1,0
/collections/bombilla-mate/products/bombilla-acero-inoxidable-tambor-uruguayo,40,1,2,13,0,0,0,0,0
/collections/kit-y-set-de-mate/products/set-completo-bolso-mate-acero-termo-bombilla-y-cepillo-copy-1,1.6,1,5,13,0,0,0,0,0
/collections/kits-despacho-gratis-region-metropolitana/products/set-completo-bolso-mate-simil-madera-termo-bombilla-y-cepillo-copy-1,1.5,1,5,13,0,0,0,0,0
/collections/novedades/products/termo-mate-system-blanco-1-2-l-acero-inoxidable-copia,64,1,1,13,0,0,0,0,0
/collections/yerba-mate-suave-y-equilibrada,96,1,1,13,0,0,0,0,0
/collections/yerba-mate/products/yerba-mate-canarias-edicion-especial-500grs,53.333333333333336,1,3,13,0,0,0,0,0
